prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.2

A:","You are a unit conversion robot.
Random number: 11.2.
Q: How many inches are in a foot?
1:  12
2:  11.2

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.2
2:  12

A:","You are a unit conversion robot.
Random number: 11.2.
Q: How many inches are in a foot?
1:  11.2
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.2

A:","You are a unit conversion robot.
Random number: 11.2.
Q: How many inches are in a foot?
1:  12
2:  11.2

A:","[' 12', ' 11.2']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.2
2:  12

A:","You are a unit conversion robot.
Random number: 11.2.
Q: How many inches are in a foot?
1:  11.2
2:  12

A:","[' 11.2', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.3

A:","You are a unit conversion robot.
Random number: 11.3.
Q: How many inches are in a foot?
1:  12
2:  11.3

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.3
2:  12

A:","You are a unit conversion robot.
Random number: 11.3.
Q: How many inches are in a foot?
1:  11.3
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.3

A:","You are a unit conversion robot.
Random number: 11.3.
Q: How many inches are in a foot?
1:  12
2:  11.3

A:","[' 12', ' 11.3']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.3
2:  12

A:","You are a unit conversion robot.
Random number: 11.3.
Q: How many inches are in a foot?
1:  11.3
2:  12

A:","[' 11.3', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.4

A:","You are a unit conversion robot.
Random number: 11.4.
Q: How many inches are in a foot?
1:  12
2:  11.4

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.4
2:  12

A:","You are a unit conversion robot.
Random number: 11.4.
Q: How many inches are in a foot?
1:  11.4
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.4

A:","You are a unit conversion robot.
Random number: 11.4.
Q: How many inches are in a foot?
1:  12
2:  11.4

A:","[' 12', ' 11.4']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.4
2:  12

A:","You are a unit conversion robot.
Random number: 11.4.
Q: How many inches are in a foot?
1:  11.4
2:  12

A:","[' 11.4', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.5

A:","You are a unit conversion robot.
Random number: 11.5.
Q: How many inches are in a foot?
1:  12
2:  11.5

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.5
2:  12

A:","You are a unit conversion robot.
Random number: 11.5.
Q: How many inches are in a foot?
1:  11.5
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.5

A:","You are a unit conversion robot.
Random number: 11.5.
Q: How many inches are in a foot?
1:  12
2:  11.5

A:","[' 12', ' 11.5']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.5
2:  12

A:","You are a unit conversion robot.
Random number: 11.5.
Q: How many inches are in a foot?
1:  11.5
2:  12

A:","[' 11.5', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.6

A:","You are a unit conversion robot.
Random number: 11.6.
Q: How many inches are in a foot?
1:  12
2:  11.6

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.6
2:  12

A:","You are a unit conversion robot.
Random number: 11.6.
Q: How many inches are in a foot?
1:  11.6
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.6

A:","You are a unit conversion robot.
Random number: 11.6.
Q: How many inches are in a foot?
1:  12
2:  11.6

A:","[' 12', ' 11.6']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.6
2:  12

A:","You are a unit conversion robot.
Random number: 11.6.
Q: How many inches are in a foot?
1:  11.6
2:  12

A:","[' 11.6', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.7

A:","You are a unit conversion robot.
Random number: 11.7.
Q: How many inches are in a foot?
1:  12
2:  11.7

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.7
2:  12

A:","You are a unit conversion robot.
Random number: 11.7.
Q: How many inches are in a foot?
1:  11.7
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.7

A:","You are a unit conversion robot.
Random number: 11.7.
Q: How many inches are in a foot?
1:  12
2:  11.7

A:","[' 12', ' 11.7']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.7
2:  12

A:","You are a unit conversion robot.
Random number: 11.7.
Q: How many inches are in a foot?
1:  11.7
2:  12

A:","[' 11.7', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.8

A:","You are a unit conversion robot.
Random number: 11.8.
Q: How many inches are in a foot?
1:  12
2:  11.8

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.8
2:  12

A:","You are a unit conversion robot.
Random number: 11.8.
Q: How many inches are in a foot?
1:  11.8
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  11.8

A:","You are a unit conversion robot.
Random number: 11.8.
Q: How many inches are in a foot?
1:  12
2:  11.8

A:","[' 12', ' 11.8']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  11.8
2:  12

A:","You are a unit conversion robot.
Random number: 11.8.
Q: How many inches are in a foot?
1:  11.8
2:  12

A:","[' 11.8', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.2

A:","You are a unit conversion robot.
Random number: 12.2.
Q: How many inches are in a foot?
1:  12
2:  12.2

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.2
2:  12

A:","You are a unit conversion robot.
Random number: 12.2.
Q: How many inches are in a foot?
1:  12.2
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.2

A:","You are a unit conversion robot.
Random number: 12.2.
Q: How many inches are in a foot?
1:  12
2:  12.2

A:","[' 12', ' 12.2']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.2
2:  12

A:","You are a unit conversion robot.
Random number: 12.2.
Q: How many inches are in a foot?
1:  12.2
2:  12

A:","[' 12.2', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.3

A:","You are a unit conversion robot.
Random number: 12.3.
Q: How many inches are in a foot?
1:  12
2:  12.3

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.3
2:  12

A:","You are a unit conversion robot.
Random number: 12.3.
Q: How many inches are in a foot?
1:  12.3
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.3

A:","You are a unit conversion robot.
Random number: 12.3.
Q: How many inches are in a foot?
1:  12
2:  12.3

A:","[' 12', ' 12.3']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.3
2:  12

A:","You are a unit conversion robot.
Random number: 12.3.
Q: How many inches are in a foot?
1:  12.3
2:  12

A:","[' 12.3', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.4

A:","You are a unit conversion robot.
Random number: 12.4.
Q: How many inches are in a foot?
1:  12
2:  12.4

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.4
2:  12

A:","You are a unit conversion robot.
Random number: 12.4.
Q: How many inches are in a foot?
1:  12.4
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.4

A:","You are a unit conversion robot.
Random number: 12.4.
Q: How many inches are in a foot?
1:  12
2:  12.4

A:","[' 12', ' 12.4']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.4
2:  12

A:","You are a unit conversion robot.
Random number: 12.4.
Q: How many inches are in a foot?
1:  12.4
2:  12

A:","[' 12.4', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.5

A:","You are a unit conversion robot.
Random number: 12.5.
Q: How many inches are in a foot?
1:  12
2:  12.5

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.5
2:  12

A:","You are a unit conversion robot.
Random number: 12.5.
Q: How many inches are in a foot?
1:  12.5
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.5

A:","You are a unit conversion robot.
Random number: 12.5.
Q: How many inches are in a foot?
1:  12
2:  12.5

A:","[' 12', ' 12.5']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.5
2:  12

A:","You are a unit conversion robot.
Random number: 12.5.
Q: How many inches are in a foot?
1:  12.5
2:  12

A:","[' 12.5', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.6

A:","You are a unit conversion robot.
Random number: 12.6.
Q: How many inches are in a foot?
1:  12
2:  12.6

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.6
2:  12

A:","You are a unit conversion robot.
Random number: 12.6.
Q: How many inches are in a foot?
1:  12.6
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.6

A:","You are a unit conversion robot.
Random number: 12.6.
Q: How many inches are in a foot?
1:  12
2:  12.6

A:","[' 12', ' 12.6']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.6
2:  12

A:","You are a unit conversion robot.
Random number: 12.6.
Q: How many inches are in a foot?
1:  12.6
2:  12

A:","[' 12.6', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.7

A:","You are a unit conversion robot.
Random number: 12.7.
Q: How many inches are in a foot?
1:  12
2:  12.7

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.7
2:  12

A:","You are a unit conversion robot.
Random number: 12.7.
Q: How many inches are in a foot?
1:  12.7
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.7

A:","You are a unit conversion robot.
Random number: 12.7.
Q: How many inches are in a foot?
1:  12
2:  12.7

A:","[' 12', ' 12.7']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.7
2:  12

A:","You are a unit conversion robot.
Random number: 12.7.
Q: How many inches are in a foot?
1:  12.7
2:  12

A:","[' 12.7', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.8

A:","You are a unit conversion robot.
Random number: 12.8.
Q: How many inches are in a foot?
1:  12
2:  12.8

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.8
2:  12

A:","You are a unit conversion robot.
Random number: 12.8.
Q: How many inches are in a foot?
1:  12.8
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.8

A:","You are a unit conversion robot.
Random number: 12.8.
Q: How many inches are in a foot?
1:  12
2:  12.8

A:","[' 12', ' 12.8']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.8
2:  12

A:","You are a unit conversion robot.
Random number: 12.8.
Q: How many inches are in a foot?
1:  12.8
2:  12

A:","[' 12.8', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.9

A:","You are a unit conversion robot.
Random number: 12.9.
Q: How many inches are in a foot?
1:  12
2:  12.9

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.9
2:  12

A:","You are a unit conversion robot.
Random number: 12.9.
Q: How many inches are in a foot?
1:  12.9
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  12.9

A:","You are a unit conversion robot.
Random number: 12.9.
Q: How many inches are in a foot?
1:  12
2:  12.9

A:","[' 12', ' 12.9']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12.9
2:  12

A:","You are a unit conversion robot.
Random number: 12.9.
Q: How many inches are in a foot?
1:  12.9
2:  12

A:","[' 12.9', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  13.0

A:","You are a unit conversion robot.
Random number: 13.0.
Q: How many inches are in a foot?
1:  12
2:  13.0

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  13.0
2:  12

A:","You are a unit conversion robot.
Random number: 13.0.
Q: How many inches are in a foot?
1:  13.0
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  13.0

A:","You are a unit conversion robot.
Random number: 13.0.
Q: How many inches are in a foot?
1:  12
2:  13.0

A:","[' 12', ' 13.0']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  13.0
2:  12

A:","You are a unit conversion robot.
Random number: 13.0.
Q: How many inches are in a foot?
1:  13.0
2:  12

A:","[' 13.0', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  13.1

A:","You are a unit conversion robot.
Random number: 13.1.
Q: How many inches are in a foot?
1:  12
2:  13.1

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  13.1
2:  12

A:","You are a unit conversion robot.
Random number: 13.1.
Q: How many inches are in a foot?
1:  13.1
2:  12

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  12
2:  13.1

A:","You are a unit conversion robot.
Random number: 13.1.
Q: How many inches are in a foot?
1:  12
2:  13.1

A:","[' 12', ' 13.1']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a foot?
1:  13.1
2:  12

A:","You are a unit conversion robot.
Random number: 13.1.
Q: How many inches are in a foot?
1:  13.1
2:  12

A:","[' 13.1', ' 12']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39260

A:","You are a unit conversion robot.
Random number: 39260.
Q: How many inches are in a kilometer?
1:  39370
2:  39260

A:","[' 1', ' 2']",0,True,10.0,0,True,False
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39260
2:  39370

A:","You are a unit conversion robot.
Random number: 39260.
Q: How many inches are in a kilometer?
1:  39260
2:  39370

A:","[' 1', ' 2']",1,True,10.0,0,True,True
"You are a unit conversion robot.
Q: How many inches are in a kilometer?
1:  39370
2:  39260

A:","You are a unit conversion robot.
Random number: 39260.
Q: How many inches are in a kilometer?
1:  39370
2:  39260

A:","[' 39370', ' 39260']",0,False,10.0,0,True,False
